oof_path,oof_stem,matched_submission,matched_source_path,overall_delta_vs_stage2_oof,q3s4_delta_vs_stage2_oof,q3_delta_vs_stage2_oof,s4_delta_vs_stage2_oof,q3s4_scenario_mean,q3s4_scenario_p90,q3s4_scenario_worst,q3s4_scenario_win_rate,pair_delta_vs_a2c8_p90,pair_beats_a2c8_rate,pair_probe_gate,pair_control_better_than_a2c8_gate,pair_submit_gate,pair_selector_conflict,bad_axis_abs_load,mean_abs_move_vs_a2c8,candidate_family,selector_p90_delta_vs_a2c8_public,beats_a2c8_scenario_rate,scenario_majority_beats_a2c8,resolved_better_than_a2c8_gate,local_q3s4_strong,pair_public_positive,old_public_positive,q3s4_shape,oof_anchor_like,strict_s4q3_anchor_like
analysis_outputs/final_public_entropytm_public2d0_q1_q3_s3_s4_g050_oof.npy,public_entropytm_public2d0_q1_q3_s3_s4_g050,submission_public_entropytm_public2d0_q1_q3_s3_s4_g050.csv,analysis_outputs/submission_public_entropytm_public2d0_q1_q3_s3_s4_g050.csv,-0.01017156749857806,-0.017472540151620974,-0.025869446877880953,-0.009075633425360996,-0.01679235774875222,-0.007609240815679737,0.02083409669319347,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropytm_public2d0_q1_q3_s4_g050_oof.npy,public_entropytm_public2d0_q1_q3_s4_g050,submission_public_entropytm_public2d0_q1_q3_s4_g050.csv,analysis_outputs/submission_public_entropytm_public2d0_q1_q3_s4_g050.csv,-0.009147726681761448,-0.017472540151620974,-0.025869446877880953,-0.009075633425360996,-0.01679235774875222,-0.007609240815679737,0.02083409669319347,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropytm_public2d0_q3_s1_s2_s3_s4_g050_oof.npy,public_entropytm_public2d0_q3_s1_s2_s3_s4_g050,submission_public_entropytm_public2d0_q3_s1_s2_s3_s4_g050.csv,analysis_outputs/submission_public_entropytm_public2d0_q3_s1_s2_s3_s4_g050.csv,-0.010998290600474747,-0.017472540151620974,-0.025869446877880953,-0.009075633425360996,-0.01679235774875222,-0.007609240815679737,0.02083409669319347,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropytm_public2d0_q3_s2_s3_s4_g050_oof.npy,public_entropytm_public2d0_q3_s2_s3_s4_g050,submission_public_entropytm_public2d0_q3_s2_s3_s4_g050.csv,analysis_outputs/submission_public_entropytm_public2d0_q3_s2_s3_s4_g050.csv,-0.010016356401496007,-0.017472540151620974,-0.025869446877880953,-0.009075633425360996,-0.01679235774875222,-0.007609240815679737,0.02083409669319347,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_maskplausens_r01_3de9be39_oof.npy,public_maskplausens_r01_3de9be39,submission_public_maskplausens_r01_3de9be39.csv,analysis_outputs/submission_public_maskplausens_r01_3de9be39.csv,-0.011699210454869324,-0.017374139052312942,-0.025437797361331782,-0.009310480743294103,-0.01672214462394063,-0.006942614711796418,0.020213651673588462,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_universeens_u50_r04_f6ae8481_oof.npy,public_universeens_u50_r04_f6ae8481,submission_public_universeens_u50_r04_f6ae8481.csv,analysis_outputs/submission_public_universeens_u50_r04_f6ae8481.csv,-0.011613324967182037,-0.017199638556338326,-0.02517774725439581,-0.009221529858280841,-0.016516900620886486,-0.007250558803972599,0.020415684692197344,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_maskplausens_r03_40f65e60_oof.npy,public_maskplausens_r03_40f65e60,submission_public_maskplausens_r03_40f65e60.csv,analysis_outputs/submission_public_maskplausens_r03_40f65e60.csv,-0.011557914928326918,-0.01704254304278896,-0.02492418333028934,-0.00916090275528858,-0.01642888161468641,-0.006958291183577211,0.019111532056667657,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_maskplausens_r02_dc594c28_oof.npy,public_maskplausens_r02_dc594c28,submission_public_maskplausens_r02_dc594c28.csv,analysis_outputs/submission_public_maskplausens_r02_dc594c28.csv,-0.011279721403846255,-0.016987473319470314,-0.0248894331780386,-0.009085513460902028,-0.016326565792229526,-0.006684186258688377,0.020304918022943153,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropyproj_proj0_g050_oof.npy,public_entropyproj_proj0_g050,submission_public_entropyproj_proj0_g050.csv,analysis_outputs/submission_public_entropyproj_proj0_g050.csv,-0.011627388930218419,-0.016986081765919425,-0.02508414987302543,-0.00888801365881342,-0.01629669117902932,-0.007578015751445748,0.020466769122501338,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_universeens_u50_r03_77e68ed8_oof.npy,public_universeens_u50_r03_77e68ed8,submission_public_universeens_u50_r03_77e68ed8.csv,analysis_outputs/submission_public_universeens_u50_r03_77e68ed8.csv,-0.011149506902568329,-0.016755966231888686,-0.024573221874616413,-0.008938710589160959,-0.016110457056666062,-0.006964310074637518,0.019175861283665108,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_universeens_u50_r02_93b58286_oof.npy,public_universeens_u50_r02_93b58286,submission_public_universeens_u50_r02_93b58286.csv,analysis_outputs/submission_public_universeens_u50_r02_93b58286.csv,-0.011039176428080721,-0.016719774617787675,-0.024578831957531633,-0.008860717278043717,-0.016079336824337136,-0.006971930931382431,0.019209023328622787,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_universeens_u50_r01_f5115a9b_oof.npy,public_universeens_u50_r01_f5115a9b,submission_public_universeens_u50_r01_f5115a9b.csv,analysis_outputs/submission_public_universeens_u50_r01_f5115a9b.csv,-0.010980536242117256,-0.016397194714011742,-0.0238662760215248,-0.008928113406498683,-0.01577311272878831,-0.007141859378777033,0.018896624070842694,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropytm_public2d0_q1_q3_s1_s2_s3_g075_oof.npy,public_entropytm_public2d0_q1_q3_s1_s2_s3_g075,submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_g075.csv,analysis_outputs/submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_g075.csv,-0.012371617521293898,-0.016089021716741703,-0.02855927456623253,-0.0036187688672508767,-0.015778840422288526,-0.005689606526006895,0.009614824367763342,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropytm_public2d0_q1_q3_s2_s3_g075_oof.npy,public_entropytm_public2d0_q1_q3_s2_s3_g075,submission_public_entropytm_public2d0_q1_q3_s2_s3_g075.csv,analysis_outputs/submission_public_entropytm_public2d0_q1_q3_s2_s3_g075.csv,-0.011149438692169222,-0.016089021716741703,-0.02855927456623253,-0.0036187688672508767,-0.015778840422288526,-0.005689606526006895,0.009614824367763342,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropyproj_stage2_g100_oof.npy,public_entropyproj_stage2_g100,submission_public_entropyproj_stage2_g100.csv,analysis_outputs/submission_public_entropyproj_stage2_g100.csv,-0.009537761634149766,-0.015664242855291832,-0.022981028768229605,-0.008347456942354059,-0.014362719324931135,0.0028042449318704432,0.0359015948132837,0.7272727272727273,,,,,,,,,,,,,,False,False,False,False,False,False
analysis_outputs/final_public_entropyproj_anchor_g100_oof.npy,public_entropyproj_anchor_g100,submission_public_entropyproj_anchor_g100.csv,analysis_outputs/submission_public_entropyproj_anchor_g100.csv,-0.009537761634149766,-0.015664242855291333,-0.02298102876822794,-0.008347456942354725,-0.014362719324930157,0.0028042449318665627,0.035901594813281756,0.7272727272727273,,,,,,,,,,,,,,False,False,False,False,False,False
analysis_outputs/final_public_universeens_u35_r03_efb5e8c9_oof.npy,public_universeens_u35_r03_efb5e8c9,submission_public_universeens_u35_r03_efb5e8c9.csv,analysis_outputs/submission_public_universeens_u35_r03_efb5e8c9.csv,-0.010555569025894274,-0.01556861592654507,-0.022827074401487457,-0.008310157451602684,-0.014980366761565306,-0.005962057938223141,0.017291740175939485,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_universeens_u35_r04_02cf816a_oof.npy,public_universeens_u35_r04_02cf816a,submission_public_universeens_u35_r04_02cf816a.csv,analysis_outputs/submission_public_universeens_u35_r04_02cf816a.csv,-0.010165349788022304,-0.0154514359617825,-0.022736866260114397,-0.008166005663450604,-0.014819631995179727,-0.005875703221955546,0.01790712255582083,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_consfront_t80_r10_b06ca82f_oof.npy,public_consfront_t80_r10_b06ca82f,submission_public_consfront_t80_r10_b06ca82f.csv,analysis_outputs/submission_public_consfront_t80_r10_b06ca82f.csv,-0.01003288637362576,-0.015410904858183083,-0.022675159931456856,-0.00814664978490931,-0.01481018454526653,-0.006119093703505546,0.017490136846671167,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_consfront_t65_r09_6ab53561_oof.npy,public_consfront_t65_r09_6ab53561,submission_public_consfront_t65_r09_6ab53561.csv,analysis_outputs/submission_public_consfront_t65_r09_6ab53561.csv,-0.01002203139176805,-0.01540016208422712,-0.022655111322622656,-0.008145212845831584,-0.014799146124606179,-0.006107989983190579,0.017495661841521404,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_consfront_t80_r11_cbf95500_oof.npy,public_consfront_t80_r11_cbf95500,submission_public_consfront_t80_r11_cbf95500.csv,analysis_outputs/submission_public_consfront_t80_r11_cbf95500.csv,-0.0103575154553327,-0.015319294032407282,-0.02255634731401468,-0.008082240750799885,-0.01471400424805533,-0.006146631093471598,0.017378722443170735,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_universeens_u35_r02_caa8c427_oof.npy,public_universeens_u35_r02_caa8c427,submission_public_universeens_u35_r02_caa8c427.csv,analysis_outputs/submission_public_universeens_u35_r02_caa8c427.csv,-0.010200144452899185,-0.015214696804656203,-0.02227492611045212,-0.008154467498860285,-0.014598440994052936,-0.006008583609066764,0.01746347581134511,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_consfront_t80_r12_9e52dcea_oof.npy,public_consfront_t80_r12_9e52dcea,submission_public_consfront_t80_r12_9e52dcea.csv,analysis_outputs/submission_public_consfront_t80_r12_9e52dcea.csv,-0.010277072532274611,-0.01518698167550303,-0.022359083813979663,-0.008014879537026398,-0.0145692780520579,-0.006151461381676369,0.0174600729657976,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_consfront_t65_r07_f8156dce_oof.npy,public_consfront_t65_r07_f8156dce,submission_public_consfront_t65_r07_f8156dce.csv,analysis_outputs/submission_public_consfront_t65_r07_f8156dce.csv,-0.010227734909940334,-0.015112569585614966,-0.022273282526231508,-0.007951856644998423,-0.01453860857373464,-0.006138565597816612,0.016644978546634603,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_consfront_t65_r08_c67c491d_oof.npy,public_consfront_t65_r08_c67c491d,submission_public_consfront_t65_r08_c67c491d.csv,analysis_outputs/submission_public_consfront_t65_r08_c67c491d.csv,-0.009880251650969618,-0.014854065696253416,-0.02195180976029809,-0.00775632163220874,-0.014260205092983034,-0.0053707699346360604,0.016180522947982057,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_g050_oof.npy,public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_g050,submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_g050.csv,analysis_outputs/submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_g050.csv,-0.011126522160568975,-0.014744107872565915,-0.025869446877880953,-0.0036187688672508767,-0.014427138785059669,-0.006952598777996951,0.008504176228791294,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropytm_public2d0_q1_q2_q3_s2_s3_g050_oof.npy,public_entropytm_public2d0_q1_q2_q3_s2_s3_g050,submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_g050.csv,analysis_outputs/submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_g050.csv,-0.010144587961590235,-0.014744107872565915,-0.025869446877880953,-0.0036187688672508767,-0.014427138785059669,-0.006952598777996951,0.008504176228791294,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropytm_public2d0_q1_q3_s1_s2_s3_g050_oof.npy,public_entropytm_public2d0_q1_q3_s1_s2_s3_g050,submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_g050.csv,analysis_outputs/submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_g050.csv,-0.011044801407823268,-0.014744107872565915,-0.025869446877880953,-0.0036187688672508767,-0.014427138785059669,-0.006952598777996951,0.008504176228791294,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropytm_public2d0_q1_q3_s1_s3_g050_oof.npy,public_entropytm_public2d0_q1_q3_s1_s3_g050,submission_public_entropytm_public2d0_q1_q3_s1_s3_g050.csv,analysis_outputs/submission_public_entropytm_public2d0_q1_q3_s1_s3_g050.csv,-0.010373949617826672,-0.014744107872565915,-0.025869446877880953,-0.0036187688672508767,-0.014427138785059669,-0.006952598777996951,0.008504176228791294,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropytm_public2d0_q1_q3_s2_s3_g050_oof.npy,public_entropytm_public2d0_q1_q3_s2_s3_g050,submission_public_entropytm_public2d0_q1_q3_s2_s3_g050.csv,analysis_outputs/submission_public_entropytm_public2d0_q1_q3_s2_s3_g050.csv,-0.010062867208844528,-0.014744107872565915,-0.025869446877880953,-0.0036187688672508767,-0.014427138785059669,-0.006952598777996951,0.008504176228791294,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropytm_public2d0_q1_q3_s3_g050_oof.npy,public_entropytm_public2d0_q1_q3_s3_g050,submission_public_entropytm_public2d0_q1_q3_s3_g050.csv,analysis_outputs/submission_public_entropytm_public2d0_q1_q3_s3_g050.csv,-0.009392015418848043,-0.014744107872565915,-0.025869446877880953,-0.0036187688672508767,-0.014427138785059669,-0.006952598777996951,0.008504176228791294,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_consfront_t35_r03_58360e62_oof.npy,public_consfront_t35_r03_58360e62,submission_public_consfront_t35_r03_58360e62.csv,analysis_outputs/submission_public_consfront_t35_r03_58360e62.csv,-0.00975652205620614,-0.0146684084149718,-0.021689899632001852,-0.007646917197941749,-0.014057666010946145,-0.005212348283412631,0.016226984989318016,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_consfront_t50_r04_b26d90bf_oof.npy,public_consfront_t50_r04_b26d90bf,submission_public_consfront_t50_r04_b26d90bf.csv,analysis_outputs/submission_public_consfront_t50_r04_b26d90bf.csv,-0.009693712070843019,-0.014581666602502041,-0.021584915853965825,-0.007578417351038258,-0.014035289604645439,-0.005520435097512,0.015062367170912527,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropyproj_stage2_g075_oof.npy,public_entropyproj_stage2_g075,submission_public_entropyproj_stage2_g075.csv,analysis_outputs/submission_public_entropyproj_stage2_g075.csv,-0.008968567271083971,-0.014423747483936156,-0.021027418072419812,-0.007820076895452499,-0.013471486833027131,-0.0006427798605264823,0.023920760238325234,0.9090909090909091,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_consfront_t50_r05_2ecf14de_oof.npy,public_consfront_t50_r05_2ecf14de,submission_public_consfront_t50_r05_2ecf14de.csv,analysis_outputs/submission_public_consfront_t50_r05_2ecf14de.csv,-0.009646221619899475,-0.01438471702455646,-0.02103921593479119,-0.00773021811432173,-0.01378981228201896,-0.005296602276938581,0.016615552707150982,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_universeens_u35_r01_b5f79815_oof.npy,public_universeens_u35_r01_b5f79815,submission_public_universeens_u35_r01_b5f79815.csv,analysis_outputs/submission_public_universeens_u35_r01_b5f79815.csv,-0.009548256658323151,-0.014291425467784669,-0.020939830594249198,-0.007643020341320139,-0.013868494394987009,-0.006037595150992106,0.0131297885709038,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_consfront_t35_r02_685b9221_oof.npy,public_consfront_t35_r02_685b9221,submission_public_consfront_t35_r02_685b9221.csv,analysis_outputs/submission_public_consfront_t35_r02_685b9221.csv,-0.009530638753963983,-0.014189667543337003,-0.02074414842170147,-0.0076351866649725375,-0.013577760945895996,-0.005314556347538314,0.016720341637344593,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_consfront_t35_r01_9df5211a_oof.npy,public_consfront_t35_r01_9df5211a,submission_public_consfront_t35_r01_9df5211a.csv,analysis_outputs/submission_public_consfront_t35_r01_9df5211a.csv,-0.00945743151358458,-0.014081530186488334,-0.020620940142297872,-0.007542120230678795,-0.01353195102712526,-0.005294308245751314,0.015564305774687315,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_consfront_t50_r06_783c0eda_oof.npy,public_consfront_t50_r06_783c0eda,submission_public_consfront_t50_r06_783c0eda.csv,analysis_outputs/submission_public_consfront_t50_r06_783c0eda.csv,-0.008494669667643895,-0.014081530186488334,-0.020620940142297872,-0.007542120230678795,-0.01353195102712526,-0.005294308245751314,0.015564305774687315,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropyproj_public2d0_g025_oof.npy,public_entropyproj_public2d0_g025,submission_public_entropyproj_public2d0_g025.csv,analysis_outputs/submission_public_entropyproj_public2d0_g025.csv,-0.009398296997312428,-0.013903823991521347,-0.02099992317244115,-0.006807724810601545,-0.013459089142982099,-0.006910675362784966,0.01359250862033795,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_s4_g025_oof.npy,public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_s4_g025,submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_s4_g025.csv,analysis_outputs/submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_s4_g025.csv,-0.009398296997312428,-0.013903823991521347,-0.02099992317244115,-0.006807724810601545,-0.013459089142982099,-0.006910675362784966,0.01359250862033795,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
analysis_outputs/final_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g025_oof.npy,public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g025,submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g025.csv,analysis_outputs/submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g025.csv,-0.00882304222261987,-0.013903823991521347,-0.02099992317244115,-0.006807724810601545,-0.013459089142982099,-0.006910675362784966,0.01359250862033795,0.9545454545454546,,,,,,,,,,,,,,True,False,False,False,False,False
