pair,group_kind,target,n_cells,n_rows,expected_delta_focus_mean,abs_expected_share,swing_sum,top1_swing,support_prob_swing_weighted,mean_safe_density,e72_active_rate,context_high_rate,group,target_group,context_type,edge_like,e72_active,safe_density_bin
e176_vs_e95,target_safety,S1,53,53,-9.299464876485643e-06,0.07537026586142738,5.790763034167297e-05,4.08231116385415e-06,0.3730383543174839,0.4821192964048753,0.9622641509433962,1.0,S1:q4_high,,,,,q4_high
e176_vs_e95,target_safety,Q1,53,53,-9.242970584935037e-06,0.0749123911524655,5.1799659228084064e-05,3.7916903077560728e-06,0.48644281407155243,0.4210136533641105,0.0,1.0,Q1:q3,,,,,q3
e176_vs_e95,target_safety,Q2,114,114,-8.1782901836145e-06,0.06628337367987029,9.234844447664378e-05,3.3593900683171397e-06,0.5321086324500113,0.18376907262560885,0.008771929824561403,1.0,Q2:q1_low,,,,,q1_low
e176_vs_e95,target_safety,S4,30,30,-7.5281377633226855e-06,0.06101402093552583,4.2865527610207636e-05,4.431570249905037e-06,0.4291073049246061,0.42043351682586566,0.2,1.0,S4:q2,,,,,q2
e176_vs_e95,target_safety,S2,44,44,-7.36663766748127e-06,0.059705095602521775,3.928238330912929e-05,3.994973872111499e-06,0.47531195824863404,0.4210136533641105,0.0,1.0,S2:q3,,,,,q3
e176_vs_e95,target_safety,S4,51,51,-7.228349287176854e-06,0.05858429648907549,4.042184715621583e-05,3.4355274269517137e-06,0.5358533274432715,0.42101365336411056,0.0,1.0,S4:q3,,,,,q3
e176_vs_e95,target_safety,Q2,51,51,-6.802460309717562e-06,0.05513255320224144,4.2280038484623266e-05,2.687560940052577e-06,0.5476009195434579,0.18481587551565926,0.0,1.0,Q2:q2,,,,,q2
e176_vs_e95,target_safety,Q3,42,42,-6.445397100589405e-06,0.0522386287282244,4.097825686473005e-05,4.561672802748853e-06,0.6099228807564909,0.46572984400634465,0.9523809523809523,1.0,Q3:q4_high,,,,,q4_high
e176_vs_e95,target_safety,Q1,43,43,-5.469014398297505e-06,0.04432524609474432,2.91205566909692e-05,3.5956110581882383e-06,0.4932425782442626,0.4557539535953571,0.8837209302325582,1.0,Q1:q4_high,,,,,q4_high
e176_vs_e95,target_safety,S2,53,53,-4.28295528343257e-06,0.034712478908454136,4.858334740904037e-05,3.1399699335773306e-06,0.4578852866869304,0.4946762403168776,0.9056603773584906,1.0,S2:q4_high,,,,,q4_high
e176_vs_e95,target_safety,S4,35,35,-3.3791218683918625e-06,0.02738709344909166,2.5801586326635036e-05,2.8176677844741205e-06,0.5179763242664525,0.468244833326155,0.9714285714285714,1.0,S4:q4_high,,,,,q4_high
e176_vs_e95,target_safety,Q1,25,25,-3.2518559832412518e-06,0.026355629410430077,2.0916075879633663e-05,3.754784808399636e-06,0.45093018600500756,0.4199413663490673,0.36,1.0,Q1:q2,,,,,q2
e176_vs_e95,target_safety,S1,8,8,-2.540519938750508e-06,0.020590395872568206,1.3954270743706016e-05,3.819250130072624e-06,0.3177777777777778,0.4210136533641106,0.0,1.0,S1:q2,,,,,q2
e176_vs_e95,target_safety,S2,25,25,-2.0359767631617928e-06,0.016501176354266067,2.0532967143680936e-05,3.3154189118656966e-06,0.41540338447668984,0.42101365336411056,0.0,1.0,S2:q2,,,,,q2
e176_vs_e95,target_safety,Q3,44,44,-1.8777399679265938e-06,0.01521869940700711,2.9906777112300126e-05,2.7837758158046266e-06,0.5440666916447229,0.4210136533641105,0.0,1.0,Q3:q3,,,,,q3
e176_vs_e95,target_safety,Q3,31,31,-1.7811055584387606e-06,0.014435497230194064,2.5029544276928015e-05,4.531208669250164e-06,0.6256729818134318,0.42047416439787816,0.22580645161290322,1.0,Q3:q2,,,,,q2
e176_vs_e95,target_safety,S3,56,56,-1.945227468161301e-07,0.001576567182989079,2.8410010705005242e-05,2.2821081356543737e-06,0.3126892918889516,0.18481587551565928,0.0,1.0,S3:q2,,,,,q2
